id,author_id,author_name,title,dynasty,author_date_raw,author_place_raw,writing_type,type_detail,rhyme,first_clause_rhyme,rank,preface,note
147987,34522,陆游,南堂杂兴八首,南宋,1207年7月,CN330602,律诗,QiLv,微,微,0,,
147985,34522,陆游,南堂杂兴八首,南宋,1207年7月,CN330602,律诗,QiLv,支,,0,,
148473,34522,陆游,秋雨中作,南宋,1207年7月,CN330602,律诗,QiLv,东,东,0,,
148068,34522,陆游,幽居,南宋,1207年7月,CN330602,律诗,QiLv,删,删,0,,
147077,34522,陆游,初秋即事二首,南宋,1207年7月,CN330602,律诗,QiLv,庚,庚,0,,
147078,34522,陆游,初秋即事二首,南宋,1207年7月,CN330602,律诗,QiLv,东,东,0,,
146958,34522,陆游,访野老,南宋,1207年8月,CN330602,律诗,QiLv,庚,庚,0,,
145874,34522,陆游,书适,南宋,1207年8月,CN330602,律诗,QiLv,先,先,0,,
146314,34522,陆游,对食作,南宋,1207年8月,CN330602,律诗,QiLv,尤,,0,,
148762,34522,陆游,晓思,南宋,1207年8月,CN330602,律诗,QiLv,庚,庚,0,,
152547,34522,陆游,步月,南宋,1207年8月,CN330602,律诗,QiLv,庚,庚,0,,
147690,34522,陆游,拄杖示子遹,南宋,1207年8月,CN330602,律诗,QiLv,先,先,0,,
148474,34522,陆游,秋雨书感二首,南宋,1207年9月,CN330602,律诗,QiLv,鱼,鱼,0,,
148475,34522,陆游,秋雨书感二首,南宋,1207年9月,CN330602,律诗,QiLv,侵,侵,0,,
148414,34522,陆游,秋来苦贫戏作,南宋,1207年9月,CN330602,律诗,QiLv,真,真,0,,
149102,34522,陆游,晚晴,南宋,1207年9月,CN330602,律诗,QiLv,支,支,0,,
148518,34522,陆游,秋晚,南宋,1207年9月,CN330602,律诗,QiLv,尤,,0,,
148552,34522,陆游,秋感,南宋,1207年9月,CN330602,律诗,QiLv,尤,尤,0,,
148550,34522,陆游,秋感二首,南宋,1207年9月,CN330602,律诗,QiLv,支,支,0,,
148551,34522,陆游,秋感二首,南宋,1207年9月,CN330602,律诗,QiLv,真,真,0,,
147768,34522,陆游,绍兴辛未至丙子六年间予年方壮每遇重九多与一时名士登高于蕺山宇泰阁距开禧丁卯六十年忧患契阔何所不有追数同游诸公乃无一人在者而予犹强健惨怆不能已赋诗识之,南宋,1207年9月,CN330602,律诗,QiLv,尤,尤,0,,
148568,34522,陆游,结茅,南宋,1207年9月,CN330602,律诗,QiLv,删,删,0,,
146719,34522,陆游,老健,南宋,1207年9月,CN330602,律诗,QiLv,齐,,0,,
148523,34522,陆游,秋晚书感,南宋,1207年9月,CN330602,律诗,QiLv,灰,灰,0,,
145647,34522,陆游,小市暮归,南宋,1207年9月,CN330602,律诗,QiLv,虞,虞,0,,
148664,34522,陆游,哭季长二首,南宋,1207年9月,CN330602,律诗,QiLv,支,支,0,,
151664,34522,陆游,哭季长二首,南宋,1207年9月,CN330602,律诗,QiLv,删,删,0,,
149973,34522,陆游,魔境作颇思远适赋此自遣,南宋,1207年9月,CN330602,律诗,QiLv,阳,阳,0,,
147729,34522,陆游,枕上,南宋,1207年9月,CN330602,律诗,QiLv,元,元,0,,
148915,34522,陆游,读豳诗,南宋,1207年9月,CN330602,律诗,QiLv,先,先,0,,
146266,34522,陆游,北窗,南宋,1207年9月,CN330602,律诗,QiLv,江,江,0,,
145701,34522,陆游,小圃醉中作,南宋,1207年9月,CN330602,律诗,QiLv,真,真,0,,
147301,34522,陆游,村翁,南宋,1207年10月,CN330602,律诗,QiLv,鱼,鱼,0,,
145829,34522,陆游,书志,南宋,1207年10月,CN330602,律诗,QiLv,寒,寒,0,,
148067,34522,陆游,幽居,南宋,1207年10月,CN330602,律诗,QiLv,侵,侵,0,,
147403,34522,陆游,连日作阴颇有雨雪意,南宋,1207年10月,CN330602,律诗,QiLv,庚,,0,,
145766,34522,陆游,山房,南宋,1207年10月,CN330602,律诗,QiLv,阳,阳,0,,
151962,34522,陆游,晚立,南宋,1207年10月,CN330602,律诗,QiLv,元,元,0,,
147236,34522,陆游,志喜,南宋,1207年10月,CN330602,律诗,QiLv,东,东,0,,
147205,34522,陆游,即事示儿辈,南宋,1207年10月,CN330602,律诗,QiLv,寒,寒,0,,
145688,34522,陆游,小雨颇寒,南宋,1207年10月,CN330602,律诗,QiLv,真,真,0,,
146445,34522,陆游,仲冬书事,南宋,1207年11月,CN330602,律诗,QiLv,庚,庚,0,,
149957,34522,陆游,霜夜二首,南宋,1207年11月,CN330602,律诗,QiLv,支,支,0,,
152433,34522,陆游,霜夜二首,南宋,1207年11月,CN330602,律诗,QiLv,庚,,0,,
145903,34522,陆游,书道室壁,南宋,1207年12月,CN330602,律诗,QiLv,东,东,0,,
145830,34522,陆游,书志,南宋,1207年12月,CN330602,律诗,QiLv,阳,阳,0,,
152068,34522,陆游,雪夕,南宋,1207年12月,CN330602,律诗,QiLv,0,东,0,,
148968,34522,陆游,寄五郎兼示十五郎,南宋,1207年12月,CN330602,律诗,QiLv,庚,庚,0,,
148729,34522,陆游,家酿颇劲戏作,南宋,1207年12月,CN330602,律诗,QiLv,真,真,0,,
148650,34522,陆游,食荠糁甚美盖蜀人所谓东坡羹也,南宋,1207年12月,CN330602,律诗,QiLv,真,真,0,,
148131,34522,陆游,幽情,南宋,1207年12月,CN330602,律诗,QiLv,删,删,0,,
145881,34522,陆游,书斋壁,南宋,1207年12月,CN330602,律诗,QiLv,冬,冬,0,,
149323,34522,陆游,雪意,南宋,1207年12月,CN330602,律诗,QiLv,东,冬,0,,
149127,34522,陆游,晨起,南宋,1207年12月,CN330602,律诗,QiLv,蒸,蒸,0,,
152386,34522,陆游,题唐执中书楼,南宋,1207年12月,CN330602,律诗,QiLv,鱼,虞,0,,
146724,34522,陆游,老翁,南宋,1207年12月,CN330602,律诗,QiLv,寒,,0,,
149240,34522,陆游,累日浓云作雪不成遂有春意,南宋,1207年12月,CN330602,律诗,QiLv,庚,庚,0,,
149104,34522,陆游,晚晴出行近村闲咏景物,南宋,1207年12月,CN330602,律诗,QiLv,支,支,0,,
150244,34522,陆游,书感三首,南宋,1207年12月,CN330602,律诗,QiLv,寒,寒,0,,
150247,34522,陆游,书感三首,南宋,1207年12月,CN330602,律诗,QiLv,支,,0,,
150245,34522,陆游,书感三首,南宋,1207年12月,CN330602,律诗,QiLv,庚,,0,,
149316,34522,陆游,雪作,南宋,1207年12月,CN330602,律诗,QiLv,支,支,0,,
147191,34522,陆游,即事,南宋,1207年12月,CN330602,律诗,QiLv,灰,灰,0,,
147688,34522,陆游,或遗以两大瓢因寓物外兴,南宋,1207年12月,CN330602,律诗,QiLv,虞,鱼,0,,
150606,34522,陆游,岁未尽前数日偶题长句五首,南宋,1207年12月,CN330602,律诗,QiLv,虞,虞,0,,
150607,34522,陆游,岁未尽前数日偶题长句五首,南宋,1207年12月,CN330602,律诗,QiLv,真,真,0,,
146505,34522,陆游,岁未尽前数日偶题长句五首,南宋,1207年12月,CN330602,律诗,QiLv,阳,阳,0,,
146507,34522,陆游,岁未尽前数日偶题长句五首,南宋,1207年12月,CN330602,律诗,QiLv,真,,0,,
146506,34522,陆游,岁未尽前数日偶题长句五首,南宋,1207年12月,CN330602,律诗,QiLv,阳,阳,0,,
149026,34522,陆游,得蜀信,南宋,1207年12月,CN330602,律诗,QiLv,支,支,0,,
148610,34522,陆游,送苏赵叟赴省试,南宋,1207年,CN330602,律诗,QiLv,真,真,0,,
147043,34522,陆游,初春二首,南宋,1208年1月,CN330602,律诗,QiLv,蒸,蒸,0,,
147042,34522,陆游,初春二首,南宋,1208年1月,CN330602,律诗,QiLv,支,支,0,,
146034,34522,陆游,开岁愈贫戏咏,南宋,1208年1月,CN330602,律诗,QiLv,鱼,鱼,0,,
146348,34522,陆游,戊辰立春日二首,南宋,1208年1月,CN330602,律诗,QiLv,灰,灰,0,,
146347,34522,陆游,戊辰立春日二首,南宋,1208年1月,CN330602,律诗,QiLv,尤,尤,0,,
146593,34522,陆游,早春出游,南宋,1208年1月,CN330602,律诗,QiLv,灰,灰,0,,
148254,34522,陆游,春寒,南宋,1208年1月,CN330602,律诗,QiLv,元,元,0,,
149693,34522,陆游,简湖中隐者,南宋,1208年1月,CN330602,律诗,QiLv,青,青,0,,
148262,34522,陆游,春晴二首,南宋,1208年1月,CN330602,律诗,QiLv,庚,庚,0,,
148261,34522,陆游,春晴二首,南宋,1208年1月,CN330602,律诗,QiLv,庚,庚,0,,
149733,34522,陆游,遣兴二首,南宋,1208年1月,CN330602,律诗,QiLv,东,冬,0,,
149739,34522,陆游,遣兴二首,南宋,1208年1月,CN330602,律诗,QiLv,真,真,0,,
146033,34522,陆游,开岁屡作雨不成正月二十六日夜乃得雨明日行家圃有赋,南宋,1208年1月27日,CN330602,律诗,QiLv,删,删,0,,
145586,34522,陆游,与儿孙同舟泛湖至西山旁憩酒家遂游任氏茅庵而归,南宋,1208年2月,CN330602,律诗,QiLv,元,元,0,,
146057,34522,陆游,日暮自大汇村归,南宋,1208年2月,CN330602,律诗,QiLv,元,元,0,,
149858,34522,陆游,题寺壁,南宋,1208年2月,CN330602,律诗,QiLv,蒸,蒸,0,,
149867,34522,陆游,题幽居壁二首,南宋,1208年2月,CN330602,律诗,QiLv,鱼,虞,0,,
149866,34522,陆游,题幽居壁二首,南宋,1208年2月,CN330602,律诗,QiLv,微,微,0,,
150916,34522,陆游,园中晚饭示儿子,南宋,1208年2月,CN330602,律诗,QiLv,0,冬,0,,
147808,34522,陆游,茆亭,南宋,1208年2月,CN330602,律诗,QiLv,青,青,0,,
147382,34522,陆游,身世,南宋,1208年2月,CN330602,律诗,QiLv,文,文,0,,
151731,34522,陆游,旅游二首,南宋,1208年2月,CN330602,律诗,QiLv,尤,尤,0,,
151732,34522,陆游,旅游二首,南宋,1208年2月,CN330602,律诗,QiLv,萧,萧,0,,
146387,34522,陆游,石帆山下作,南宋,1208年2月,"CN330602,石帆山",律诗,QiLv,微,微,0,,
145827,34522,陆游,书况,南宋,1208年2月,CN330602,律诗,QiLv,真,真,0,,
148577,34522,陆游,草亭独坐,南宋,1208年2月,CN330602,律诗,QiLv,青,青,0,,
149518,34522,陆游,遁迹,南宋,1208年2月,CN330602,律诗,QiLv,真,真,0,,
148268,34522,陆游,春晴登小台,南宋,1208年2月,CN330602,律诗,QiLv,灰,灰,0,,
149543,34522,陆游,鲁墟舟中作,南宋,1208年2月,"CN330602,鲁墟",律诗,QiLv,文,,0,,
145821,34522,陆游,书叹,南宋,1208年2月,CN330602,律诗,QiLv,先,先,0,,
148734,34522,陆游,恩封渭南伯唐诗人赵嘏为渭南尉当时谓之赵渭南后来将以予为陆渭南乎戏作长句,南宋,1208年2月,CN330602,律诗,QiLv,尤,尤,0,,
147774,34522,陆游,肩舆至湖桑埭,南宋,1208年2月,CN330602,律诗,QiLv,元,元,0,,
149086,34522,陆游,晚春二首,南宋,1208年3月,CN330602,律诗,QiLv,元,元,0,,
149085,34522,陆游,晚春二首,南宋,1208年3月,CN330602,律诗,QiLv,真,真,0,,
149453,34522,陆游,湖上,南宋,1208年3月,CN330602,律诗,QiLv,先,先,0,,
149813,34522,陆游,醉中示客,南宋,1208年3月,CN330602,律诗,QiLv,歌,歌,0,,
149403,34522,陆游,散发,南宋,1208年3月,CN330602,律诗,QiLv,侵,侵,0,,
147466,34522,陆游,闲游,南宋,1208年4月,CN330602,律诗,QiLv,支,支,0,,
148849,34522,陆游,病起初夏,南宋,1208年4月,CN330602,律诗,QiLv,庚,庚,0,,
149918,34522,陆游,衡门独立,南宋,1208年4月,CN330602,律诗,QiLv,东,东,0,,
149926,34522,陆游,赠邢刍甫,南宋,1208年4月,CN330602,律诗,QiLv,豪,豪,0,,
147147,34522,陆游,初夏喜事,南宋,1208年4月,CN330602,律诗,QiLv,阳,阳,0,,
149210,34522,陆游,梦蜀,南宋,1208年4月,CN330602,律诗,QiLv,真,真,0,,
147084,34522,陆游,初夏二首,南宋,1208年4月,CN330602,律诗,QiLv,阳,阳,0,,
147088,34522,陆游,初夏二首,南宋,1208年4月,CN330602,律诗,QiLv,寒,寒,0,,
149272,34522,陆游,野兴二首,南宋,1208年4月,CN330602,律诗,QiLv,萧,萧,0,,
149267,34522,陆游,野兴二首,南宋,1208年4月,CN330602,律诗,QiLv,庚,庚,0,,
146831,34522,陆游,自笑,南宋,1208年4月,CN330602,律诗,QiLv,鱼,虞,0,,
146970,34522,陆游,过邻曲,南宋,1208年4月,CN330602,律诗,QiLv,齐,齐,0,,
149863,34522,陆游,题苏虞叟岩壑隐居,南宋,1208年4月,CN330602,律诗,QiLv,尤,尤,0,,
146268,34522,陆游,北窗即事二首,南宋,1208年4月,CN330602,律诗,QiLv,鱼,鱼,0,,
150454,34522,陆游,北窗即事二首,南宋,1208年4月,CN330602,律诗,QiLv,支,支,0,,
147221,34522,陆游,园中把酒示邻曲二首,南宋,1208年4月,CN330602,律诗,QiLv,歌,歌,0,,
147222,34522,陆游,园中把酒示邻曲二首,南宋,1208年4月,CN330602,律诗,QiLv,肴,肴,0,,
147109,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,虞,虞,0,,
147102,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,阳,阳,0,,
147110,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,先,先,0,,
147107,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,支,支,0,,
150882,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,鱼,鱼,0,,
147105,34522,陆游,初夏杂兴六首,南宋,1208年4月,CN330602,律诗,QiLv,东,,0,,
146326,34522,陆游,对酒作,南宋,1208年6月,CN330602,律诗,QiLv,歌,歌,0,,
145826,34522,陆游,书兴,南宋,1208年6月,CN330602,律诗,QiLv,先,先,0,,
150740,34522,陆游,池亭夏昼二首,南宋,1208年6月,CN330602,律诗,QiLv,庚,庚,0,,
150739,34522,陆游,池亭夏昼二首,南宋,1208年6月,CN330602,律诗,QiLv,寒,寒,0,,
149949,34522,陆游,羁怀,南宋,1208年6月,CN330602,律诗,QiLv,寒,寒,0,,
149020,34522,陆游,得雨沾足遂有丰年意欣然口占,南宋,1208年6月,CN330602,律诗,QiLv,东,东,0,,
148780,34522,陆游,浴罢闲步门外而归,南宋,1208年6月,CN330602,律诗,QiLv,支,支,0,,
147173,34522,陆游,初晴,南宋,1208年6月,CN330602,律诗,QiLv,庚,庚,0,,
145971,34522,陆游,今岁六月望后一日立秋故比常年凉意差早,南宋,1208年6月16日,CN330602,律诗,QiLv,支,支,0,,
147192,34522,陆游,即事四首,南宋,1208年6月,CN330602,律诗,QiLv,歌,歌,0,,
147203,34522,陆游,即事四首,南宋,1208年6月,CN330602,律诗,QiLv,支,,0,,
147187,34522,陆游,即事四首,南宋,1208年6月,CN330602,律诗,QiLv,阳,,0,,
147184,34522,陆游,即事四首,南宋,1208年6月,CN330602,律诗,QiLv,庚,庚,0,,
149286,34522,陆游,野性,南宋,1208年6月,CN330602,律诗,QiLv,鱼,鱼,0,,
149414,34522,陆游,暑中自遣,南宋,1208年6月,CN330602,律诗,QiLv,侵,侵,0,,
147579,34522,陆游,夜坐小饮,南宋,1208年6月,CN330602,律诗,QiLv,尤,尤,0,,
147458,34522,陆游,闲思,南宋,1208年6月,CN330602,律诗,QiLv,支,支,0,,
145844,34522,陆游,书村店壁,南宋,1208年6月,CN330602,律诗,QiLv,先,,0,,
148710,34522,陆游,夏夜纳凉,南宋,1208年6月,CN330602,律诗,QiLv,齐,齐,0,,
147082,34522,陆游,初秋骤凉,南宋,1208年7月,CN330602,律诗,QiLv,尤,尤,0,,
149612,34522,陆游,新凉,南宋,1208年7月,CN330602,律诗,QiLv,阳,阳,0,,
147076,34522,陆游,初秋自述,南宋,1208年7月,CN330602,律诗,QiLv,支,,0,,
148442,34522,陆游,秋夜,南宋,1208年7月,CN330602,律诗,QiLv,庚,庚,0,,
149798,34522,陆游,静室,南宋,1208年7月,CN330602,律诗,QiLv,侵,侵,0,,
148425,34522,陆游,秋来瘦甚而益健戏作,南宋,1208年7月,CN330602,律诗,QiLv,支,支,0,,
151519,34522,陆游,秋夜,南宋,1208年7月,CN330602,律诗,QiLv,庚,庚,0,,
148387,34522,陆游,秋兴,南宋,1208年7月,CN330602,律诗,QiLv,灰,灰,0,,
147446,34522,陆游,闲咏,南宋,1208年7月,CN330602,律诗,QiLv,阳,阳,0,,
146469,34522,陆游,农家,南宋,1208年7月,CN330602,律诗,QiLv,支,支,0,,
149380,34522,陆游,寓叹二首,南宋,1208年7月,CN330602,律诗,QiLv,微,微,0,,
149385,34522,陆游,寓叹二首,南宋,1208年7月,CN330602,律诗,QiLv,支,支,0,,
150801,34522,陆游,舟中醉题二首,南宋,1208年7月,"CN330602,项里庙、禹会桥、鲍郎山、偏门、十字港、三家村",律诗,QiLv,尤,尤,0,,
150800,34522,陆游,舟中醉题二首,南宋,1208年7月,"CN330602,项里庙、禹会桥、鲍郎山、偏门、十字港、三家村",律诗,QiLv,元,元,0,,
145780,34522,陆游,出游暮归,南宋,1208年7月,CN330602,律诗,QiLv,微,微,0,,
147220,34522,陆游,园中作,南宋,1208年7月,CN330602,律诗,QiLv,阳,阳,0,,
149559,34522,陆游,感旧,南宋,1208年7月,CN330602,律诗,QiLv,阳,阳,0,,
146108,34522,陆游,东园,南宋,1208年7月,CN330602,律诗,QiLv,微,微,0,,
148440,34522,陆游,秋夜,南宋,1208年7月,CN330602,律诗,QiLv,寒,寒,0,,
147313,34522,陆游,步屧,南宋,1208年8月,CN330602,律诗,QiLv,尤,尤,0,,
148160,34522,陆游,故里,南宋,1208年8月,CN330602,律诗,QiLv,庚,庚,0,,
149294,34522,陆游,野意,南宋,1208年8月,CN330602,律诗,QiLv,阳,阳,0,,
149549,34522,陆游,意行至神祠酒坊而归,南宋,1208年8月,CN330602,律诗,QiLv,元,元,0,,
146952,34522,陆游,访村老,南宋,1208年8月,CN330602,律诗,QiLv,微,微,0,,
146575,34522,陆游,戏题僧庵,南宋,1208年8月,CN330602,律诗,QiLv,先,先,0,,
145910,34522,陆游,书意二首,南宋,1208年8月,CN330602,律诗,QiLv,阳,阳,0,,
145906,34522,陆游,书意二首,南宋,1208年8月,CN330602,律诗,QiLv,阳,阳,0,,
148456,34522,陆游,秋夜斋中二首,南宋,1208年8月,CN330602,律诗,QiLv,元,元,0,,
151530,34522,陆游,秋夜斋中二首,南宋,1208年8月,CN330602,律诗,QiLv,元,元,0,,
147380,34522,陆游,识愧,南宋,1208年8月,CN330602,律诗,QiLv,删,删,0,,
148467,34522,陆游,秋雨,南宋,1208年9月,CN330602,律诗,QiLv,寒,寒,0,,
149441,34522,陆游,游近山僧庵,南宋,1208年9月,CN330602,律诗,QiLv,支,支,0,,
151837,34522,陆游,读老子有感,南宋,1208年9月,CN330602,律诗,QiLv,元,文,0,,
145885,34522,陆游,书喜,南宋,1208年9月,CN330602,律诗,QiLv,灰,灰,0,,
148367,34522,陆游,秋日徙倚门外久之,南宋,1208年9月,CN330602,律诗,QiLv,阳,阳,0,,
149091,34522,陆游,晚秋出门戏作二首,南宋,1208年9月,CN330602,律诗,QiLv,先,先,0,,
149092,34522,陆游,晚秋出门戏作二首,南宋,1208年9月,CN330602,律诗,QiLv,先,先,0,,
147544,34522,陆游,夜与子遹说蜀道因作长句示之,南宋,1208年9月,CN330602,律诗,QiLv,元,元,0,,
145757,34522,陆游,山村独酌,南宋,1208年9月,"CN330602,石帆山",律诗,QiLv,尤,尤,0,,
145666,34522,陆游,小园独酌,南宋,1208年9月,CN330602,律诗,QiLv,寒,寒,0,,
147945,34522,陆游,雨晴,南宋,1208年9月,CN330602,律诗,QiLv,齐,齐,0,,
148312,34522,陆游,独坐,南宋,1208年9月,CN330602,律诗,QiLv,微,微,0,,
145924,34522,陆游,书感,南宋,1208年9月,CN330602,律诗,QiLv,虞,虞,0,,
146892,34522,陆游,舟中夜赋,南宋,1208年9月,CN330602,律诗,QiLv,真,真,0,,
146775,34522,陆游,自咏二首,南宋,1208年9月,CN330602,律诗,QiLv,支,支,0,,
146792,34522,陆游,自咏二首,南宋,1208年9月,CN330602,律诗,QiLv,阳,阳,0,,
147158,34522,陆游,初寒,南宋,1208年10月,CN330602,律诗,QiLv,寒,寒,0,,
145926,34522,陆游,书感,南宋,1208年10月,CN330602,律诗,QiLv,寒,寒,0,,
146700,34522,陆游,老叹,南宋,1208年10月,CN330602,律诗,QiLv,尤,尤,0,,
145660,34522,陆游,小园,南宋,1208年10月,CN330602,律诗,QiLv,灰,灰,0,,
146191,34522,陆游,冬夜思里中多不济者怆然有感,南宋,1208年10月,CN330602,律诗,QiLv,侵,侵,0,,
148954,34522,陆游,宿近村,南宋,1208年10月,CN330602,律诗,QiLv,微,微,0,,
149168,34522,陆游,梅村野人家小憩,南宋,1208年10月,"CN330602,梅市",律诗,QiLv,灰,灰,0,,
145859,34522,陆游,书剑,南宋,1208年10月,CN330602,律诗,QiLv,先,先,0,,
148012,34522,陆游,城南道中有感,南宋,1208年10月,CN330602,律诗,QiLv,鱼,鱼,0,,
146167,34522,陆游,冬日排闷二首,南宋,1208年11月,CN330602,律诗,QiLv,阳,阳,0,,
146168,34522,陆游,冬日排闷二首,南宋,1208年11月,CN330602,律诗,QiLv,灰,灰,0,,
149353,34522,陆游,寒夜偶怀壮游书感,南宋,1208年11月,CN330602,律诗,QiLv,删,删,0,,
147906,34522,陆游,雨后快晴步至湖塘,南宋,1208年11月,CN330602,律诗,QiLv,歌,歌,0,,
147009,34522,陆游,作雪寒甚有赋,南宋,1208年11月,CN330602,律诗,QiLv,20,庚,0,,
147693,34522,陆游,拥炉,南宋,1208年11月,CN330602,律诗,QiLv,尤,尤,0,,
149299,34522,陆游,隐趣,南宋,1208年11月,CN330602,律诗,QiLv,文,真,0,,
146189,34522,陆游,冬夜舟中作,南宋,1208年11月,CN330602,律诗,QiLv,庚,庚,0,,
151274,34522,陆游,齿发,南宋,1208年11月,CN330602,律诗,QiLv,尤,尤,0,,
146288,34522,陆游,古谓不如意事十常八九虽出于好功名者之言闲中亦未免此叹戏作七字一首,南宋,1208年11月,CN330602,律诗,QiLv,灰,灰,0,,
146979,34522,陆游,过湖上僧庵,南宋,1208年11月,CN330602,律诗,QiLv,灰,灰,0,,
145815,34522,陆游,书叹二首,南宋,1208年11月,CN330602,律诗,QiLv,支,支,0,,
145814,34522,陆游,书叹二首,南宋,1208年11月,CN330602,律诗,QiLv,鱼,鱼,0,,
146058,34522,陆游,日暮自湖上归,南宋,1208年11月,"CN330602,镜湖",律诗,QiLv,东,东,0,,
149071,34522,陆游,晚步湖堤,南宋,1208年11月,"CN330602,镜湖、东堤",律诗,QiLv,阳,阳,0,,
151148,34522,陆游,夜寒,南宋,1208年11月,CN330602,律诗,QiLv,10,元,0,,
149506,34522,陆游,腊月十四日雨,南宋,1208年12月14日,CN330602,律诗,QiLv,尤,尤,0,,
149548,34522,陆游,微疾,南宋,1208年12月,CN330602,律诗,QiLv,阳,阳,0,,
149431,34522,陆游,游山步二首,南宋,1208年12月,CN330602,律诗,QiLv,先,先,0,,
149427,34522,陆游,游山步二首,南宋,1208年12月,CN330602,律诗,QiLv,虞,鱼,0,,
146396,34522,陆游,示儿辈,南宋,1208年12月,CN330602,律诗,QiLv,寒,寒,0,,
149185,34522,陆游,梦中作,南宋,1208年12月,CN330602,律诗,QiLv,庚,庚,0,,
145639,34522,陆游,子遹读书常至夜分作此示之,南宋,1208年12月,CN330602,律诗,QiLv,鱼,鱼,0,,
146535,34522,陆游,岁暮作,南宋,1208年12月,CN330602,律诗,QiLv,寒,寒,0,,
149590,34522,陆游,新年书感,南宋,1209年1月,CN330602,律诗,QiLv,鱼,鱼,0,,
145504,34522,陆游,人日雪,南宋,1209年1月7日,CN330602,律诗,QiLv,侵,侵,0,,
147942,34522,陆游,雨雪久无来客亦不能出作长句排闷,南宋,1209年1月,CN330602,律诗,QiLv,微,支,0,,
147065,34522,陆游,初春遣兴,南宋,1209年1月,CN330602,律诗,QiLv,微,微,0,,
148897,34522,陆游,读书,南宋,1209年1月,CN330602,律诗,QiLv,鱼,虞,0,,
146320,34522,陆游,对酒,南宋,1209年1月,CN330602,律诗,QiLv,歌,歌,0,,
147606,34522,陆游,夜雨,南宋,1209年1月,CN330602,律诗,QiLv,先,先,0,,
147041,34522,陆游,初春,南宋,1209年1月,CN330602,律诗,QiLv,庚,庚,0,,
145722,34522,陆游,小霁乘竹舆至柳姑庙而归,南宋,1209年2月,"CN330602,柳姑庙",律诗,QiLv,阳,阳,0,,
148221,34522,陆游,春晓,南宋,1209年2月,CN330602,律诗,QiLv,庚,庚,0,,
147771,34522,陆游,肩舆历湖桑堰东西过陈湾至陈让堰小市抵暮乃归二首,南宋,1209年2月,CN330602,律诗,QiLv,真,真,0,,
147772,34522,陆游,肩舆历湖桑堰东西过陈湾至陈让堰小市抵暮乃归二首,南宋,1209年2月,CN330602,律诗,QiLv,删,删,0,,
145871,34522,陆游,书适,南宋,1209年2月,CN330602,律诗,QiLv,先,先,0,,
147490,34522,陆游,陈让堰市中遇吴氏老自言七十六岁与语久之及归送予过市犹恋恋不忍去,南宋,1209年2月,CN330602,律诗,QiLv,先,先,0,,
147773,34522,陆游,肩舆至石堰村,南宋,1209年2月,"CN330602,石堰村",律诗,QiLv,阳,阳,0,,
148263,34522,陆游,春晴,南宋,1209年2月,CN330602,律诗,QiLv,尤,尤,0,,
151422,34522,陆游,春寒复作,南宋,1209年2月,CN330602,律诗,QiLv,支,,0,,
149965,34522,陆游,曝旧画,南宋,1209年2月,CN330602,律诗,QiLv,庚,庚,0,,
148163,34522,陆游,春日,南宋,1209年2月,CN330602,律诗,QiLv,庚,庚,0,,
151884,34522,陆游,酒熟书喜,南宋,1209年3月,CN330602,律诗,QiLv,豪,豪,0,,
149454,34522,陆游,湖上,南宋,1209年3月,CN330602,律诗,QiLv,先,先,0,,
148229,34522,陆游,春晚,南宋,1209年3月,CN330602,律诗,QiLv,庚,庚,0,,
149783,34522,陆游,暮春龟堂即事四首,南宋,1209年3月,CN330602,律诗,QiLv,阳,阳,0,,
149784,34522,陆游,暮春龟堂即事四首,南宋,1209年3月,CN330602,律诗,QiLv,庚,庚,0,,
149785,34522,陆游,暮春龟堂即事四首,南宋,1209年3月,CN330602,律诗,QiLv,支,支,0,,
149782,34522,陆游,暮春龟堂即事四首,南宋,1209年3月,CN330602,律诗,QiLv,麻,麻,0,,
148289,34522,陆游,残年,南宋,1209年3月,CN330602,律诗,QiLv,侵,侵,0,,
149677,34522,陆游,睡起,南宋,1209年3月,CN330602,律诗,QiLv,侵,侵,0,,
146799,34522,陆游,自规,南宋,1209年3月,CN330602,律诗,QiLv,歌,歌,0,,
145759,34522,陆游,山居,南宋,1209年3月,CN330602,律诗,QiLv,阳,,0,,
147441,34522,陆游,闲咏五首,南宋,1209年3月,CN330602,律诗,QiLv,真,真,0,,
147440,34522,陆游,闲咏五首,南宋,1209年3月,CN330602,律诗,QiLv,支,支,0,,
147447,34522,陆游,闲咏五首,南宋,1209年3月,CN330602,律诗,QiLv,肴,肴,0,,
151036,34522,陆游,闲咏五首,南宋,1209年3月,CN330602,律诗,QiLv,12,元,0,,
147445,34522,陆游,闲咏五首,南宋,1209年3月,CN330602,律诗,QiLv,真,真,0,,
147091,34522,陆游,初夏二首,南宋,1209年4月,CN330602,律诗,QiLv,微,微,0,,
147089,34522,陆游,初夏二首,南宋,1209年4月,CN330602,律诗,QiLv,庚,庚,0,,
146286,34522,陆游,古寿人至闻五郎颇有老态作长句自遣,南宋,1209年4月,CN330602,律诗,QiLv,支,,0,,
